"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"TAPT1-AS1",2.94440343332425e-06,0.287853811677834,0.328,0.237,0.0787245145967905
"RP1-80N2.2",4.76571890684583e-06,3.56881987106781,0.021,0.001,0.127421026412337
"MIRLET7BHG",4.97430878490899e-06,0.3406070299543,0.313,0.226,0.132998093982112
"RP11-417F21.1",5.12894292654219e-06,0.490272587812872,0.133,0.078,0.137132547026958
"RP11-486O13.4",5.34825606501265e-06,0.591610247544502,0.122,0.068,0.142996322410243
"CTD-2341M24.1",6.20456874077628e-06,-0.702267643610679,0.181,0.237,0.165891554422136
"LINC01141",6.98662162130085e-06,-0.414622891069344,0.285,0.348,0.186801302288721
"TTN-AS1",7.39358823873893e-06,-0.442393357906116,0.22,0.28,0.197682368739163
"EPHA1-AS1",7.42235236404375e-06,-0.85192355731783,0.047,0.085,0.198451435157438
"RP11-60A24.3",7.79128908070754e-06,2.59866178009786,0.022,0.002,0.208315696150877
"AC007192.6",8.85244471077632e-06,0.994582746823192,0.066,0.029,0.236687814232027
"AP000318.2",8.88285628043139e-06,0.937264931743665,0.04,0.012,0.237500928369894
"RP11-196H14.2",1.05317597746796e-05,0.486180333183365,0.107,0.058,0.281587661095607
"OTUD6B-AS1",1.08154444050754e-05,0.711669686735048,0.08,0.039,0.289172537058502
"RP11-742B18.1",1.0913979744342e-05,2.07158688805099,0.032,0.007,0.291807076424472
"LINC01235",1.15541638467354e-05,4.7134741913566,0.019,0.001,0.308923678770164
"LINC01268",1.16156066718261e-05,-0.736833433771095,0.161,0.211,0.310566475584615
"AP000462.2",1.32084082425041e-05,1.89729289776711,0.028,0.005,0.353153211179831
"AC026202.3",1.34485853041342e-05,0.389471046812804,0.101,0.055,0.359574825276637
"RP11-703M24.5",1.55751067291676e-05,0.707780620763014,0.077,0.037,0.416431628617755
"RP11-575A19.2",1.72332632392119e-05,1.02826752772334,0.054,0.022,0.460765759226808
"LINC01001",1.86100035751553e-05,-0.73996306319995,0.107,0.154,0.497575665588927
"DLEU7-AS1",1.8625882587201e-05,-0.321515310519679,0.596,0.629,0.498000222733994
"CTD-2647L4.1",1.88558379023064e-05,2.77021304745024,0.021,0.002,0.504148537993966
"RP11-396J6.1",1.88832765054264e-05,3.16875466933355,0.021,0.002,0.504882163925587
"PRKAG2-AS1",1.98442136780665e-05,0.745712741645959,0.066,0.03,0.530574741110464
