"","RNA.g0","RNA.g1","RNA.g2","RNA.g3","RNA.g4","RNA.g5","RNA.g6","RNA.g7","RNA.g8","RNA.g9","RNA.g10","RNA.g11","RNA.g12"
"RP11-184I16.4",0.0146406978879792,0.0238231797152703,0.0262420022085283,0.0290812838218026,0.0227957731447509,0.0122668002171501,0.0208664042746677,0.00715461185139552,0.0141336719615943,0.0283333585247714,0.0149941647930138,0.0209912928117417,0
"RP11-7O11.3",0.0439936042510799,0.0395347303494473,0.0388887076350286,0.0254909330051173,0.0283647801213536,0.0252458378762496,0.0113441547671166,0.0107800469320765,0.0137455042867773,0.023467532576594,0.0097319311110739,0.0901279146829335,0.0240844303791371
"RP5-1198O20.4",0.122953226860512,0.109735697786584,0.0880577825183746,0.0129885515329327,0.0556738908006861,0.322805842147619,0.00504329944234448,0.021206397375942,0.0082914235422301,0.0352016235174415,0.0238322760873413,0,0.107895577509755
"RP11-269F19.2",0.0360059010762594,0.0322721968330669,0.0373093321393954,0.0387171123347498,0.0047017768008041,0.0135281265794091,0.00902045432551844,0.0128137411539784,0.0226379321360387,0.0258357352742408,0.0451611919716865,0.0209248796819418,0
"LINC01144",0.00673978373348687,0.00926458517087376,0.00879524129971016,0.00210816889294768,0.00214862890031048,0.00174082632528519,0,0.00467274091053881,0.00396237330311363,0.0149105966653859,0.00426375618256392,0,0
"RP4-533D7.5",0.00422041339014896,0.00148004337946803,0.00875498278958665,0.016401369375048,0.00108789536169535,0.000965183141570747,0,0,0.00033736290836515,0,0.0249491207615764,0,0
"MKNK1-AS1",0.00103764772161468,0.00415834427658916,0.0106835860883227,0.0241908352634795,0.0499900583483056,0.0136880642009944,0.0110294298124572,0.0105656006535089,0.0201259641867546,0.0321089203938929,0.0177663712123304,0.0347187691069682,0.05477231150109
"EFCAB14-AS1",0.0115227310129572,0.0112584975559066,0.0119182596324767,0.00551107811657202,0.0186784729639463,0.0113495711913321,0.0189199944213496,0.01025093639177,0.00293315384405118,0.00626876578352572,0.0020167812907596,0.0186153181730182,0
"CYP4A22-AS1",0.00379542704125763,0.0137140067101718,0.0359991825984955,0.188157576712164,0.016433200274297,0.00966140672345514,0.0279903959017127,0.0372787935187598,0.332809301015506,0.00572294633841036,0.216544977459394,0,0
"LINC01389",0.00871311629076492,0.0138297520771745,0.0107388864773463,0.0121083169641207,0.0104349900883208,0.00684651096611596,0.0081419066520943,0.017843111801984,0.00748836341657735,0.0220465255513937,0.00545672736800728,0.0283165348822629,0
"FOXD2-AS1",0,0,0.00249464348352085,0.000349121817283468,0.00879343769490171,0,0,0.0432687751188158,0,0,0,0,0.104972841019214
"RP4-683M8.2",0.00447587561491873,0.00239399335526061,0.00354372977528946,0.00348957340485871,0.00188091069590957,0,0.00379723290110385,0.00693074502407432,0.0245125109844691,0,0.0014406421575979,0,0
"RP5-1024N4.2",0.00404186301899308,0.00369970924444415,0.00510920297448768,0.00136882015336647,0.00521883515276881,0.00864212906199789,0,0.000600346291748006,0.0162191077893324,0.00479155306692937,0.000630334918373519,0,0
"RP5-1024N4.4",0.00566616877120146,0.00720377618451232,0.00910330178485885,0.000918533717207431,0.0149329160241333,0.0144515817611879,0.00303230986810665,0.00467663631997359,0.00351208808035938,0,0,0,0
"RP11-141A19.1",0.00263421574533957,0.00535077104833802,0.0207564908257852,0.034234666839536,0.00247598797991477,0.022307413096673,0.00197838495731041,0.00365886337488364,0.0154010535529789,0.114569874468328,0.0206356317605899,0,0
"RP11-141A19.2",0.00443441835098155,0.00318102632727874,0.00290242790058322,0.00743191030892902,0.00213985996005017,0.00181342764649635,0,0,0.00614529462033577,0.0134671851685183,0.00152448024653656,0,0
"RP5-850O15.3",0.0113586277623627,0.00836187563531643,0.00850989167916476,0.00488913358645515,0.00739012392981329,0.0073767912512845,0.00704364858316526,0.00282318692681489,0.00598067332963064,0,0,0,0.0374792926907883
"LINC01562",0.0158775800922122,0.0131688289483971,0.0103283042528207,0.0693997869679786,0.00769511728666925,0.0313391420673163,0.0130540043648824,0.0205486130428709,0.0508605110571418,0.00892156447939307,0.0877657544792073,0.028604446275129,0
"RP11-296A18.6",0.00161782226705385,0.000670293746558184,0.000395373106681746,0.00102850572875504,0.00293176740517864,0,0.00107158050623606,0,0.00225411599132936,0,0.00433419618130919,0,0
"TTC39A-AS1",0.00144456093310641,0.00162970034723009,0.000290437538633638,0.0165308962382344,0,0.00396889078108682,0.00111972778969541,0.00188503794487131,0.0159072278825836,0.0020708221163802,0.0217975736452881,0,0
"RP11-253A20.1",0.00344650764404713,0.00144723330916662,0.00265874164861713,0.000753180531395588,0.00678048709727905,0,0.0019956924973138,0,0,0.00581988842109919,0,0,0
"RP11-191G24.1",0.108724388169657,0.0898995420685783,0.11927767613343,0.0172971060162388,0.0102388963006491,0.00801052546264714,0.023905042572762,0.0113514769015318,0.00386073687347975,0.0239535440578835,0.150669447879479,0,0.137305083428078
"RP4-657D16.3",0.00189760378397262,0.00169287645684542,0.00135007162027238,0.000715736306022538,0.00194288620219405,0.000902682845631846,0.000743723899939387,0.0019261199518625,0,0,0,0,0
"RP11-91A18.4",0.00693336895574291,0.00788209975492374,0.00740076307943263,0.0123376819685439,0.0144931704970606,0.00780073255079237,0.0095274521212328,0.014464132417657,0.00505623647238196,0.00593258468212208,0.00338263405747632,0,0
"RP5-1024G6.2",0.072779240182946,0.0691126097677778,0.0761723247014933,0.0357832118018128,0.027706032070759,0.0446194127914128,0.0175594078024281,0.0413445237622206,0.0525612456805088,0.0381979219281538,0.0165376726067747,0.0471532784768213,0.0675368625476579
"RP5-1024G6.5",0.00601545270671155,0.0115935268979284,0.00533191966987145,0.00412701825306586,0.0018112684780607,0.00934099202342859,0.00553624145041369,0.00219611915000526,0.00166944985336874,0.0118710376393632,0.00143245222369569,0,0
"RP4-784A16.5",0.00276343238652069,0.00235552443849104,0.0156240867840737,0.180647510787529,0.0302746633905998,0.0193632825737309,0.00335599150981652,0,0.0173400320498802,0.00375581917233013,0.0698176873172131,0,0
"RP11-117D22.2",0,0.000333667000333667,0,0,0.0597281607374531,0,0,0,0,0,0,0,0
"RP11-101C11.1",0.00869049451624786,0.00864968694238201,0.0103652197501155,0.0171738727422138,0.0116239457829085,0.0657214465063945,0.00986816776425805,0.0156338090236064,0.0209892259198486,0.0164024723402737,0.0177973858122194,0.0568666337659554,0.0313024315728846
"RP11-90C4.1",0.0511841504961114,0.0757434815236725,0.372888049854163,0.0291418348198162,0.0131857688141762,0.0753631977834892,0.0136005986674199,0.00986051686797179,0.138469553961066,0.782640774318985,0.00817882049720134,0,0
"RP11-504A18.1",0.0167403420946108,0.0188332742455732,0.00324409768958455,0.00371535012369096,0.0019625634934172,0.0231220477306256,0.0018719592224768,0.0150361251588623,0.00880667204347585,0.0266612105165727,0.0020672176490774,0,0.025800792084317
"RP11-393I23.4",0.00172527290048405,0.000696425936587385,0.00109990394427472,0.00772053848642028,0.000276322303771996,0.00216571831379108,0,0,0.00388268249523012,0.0024490961488208,0,0,0
"RP11-63G10.4",0.00404261673378866,0.00457911812051556,0.0093097380622387,0.0171867782025825,0.00855388291453299,0.00738029491843822,0.00644511033069234,0.00469676893705339,0.00145694208865129,0.0124405000554057,0.00316957590610311,0,0
"LINC01135",1.35164595410341,1.02684468179089,0.455726498626647,0.151700833360303,0.104333495544946,0.841117175734868,0.161448952670034,0.173652439827465,0.261642453257096,0.828684603956532,0.0913116571164586,0.644605300639459,1.06573426439091
"RP11-63G10.2",0.0100715852920897,0.0113973972369479,0.00331892414644612,0.000699370424390835,0.00180454113536819,0.0107734802203714,0.000953568826690773,0.00222702666107238,0.000603866302309843,0.0145333734573582,0,0,0
"RP4-794H19.1",0.0250536304206794,0.0245412181345624,0.0266494180711873,0.00499930386828415,0.00842639557473596,0.0247354087060923,0,0.00569312932570171,0.00359584124686295,0.044041556912637,0.00732182489706187,0,0
"LINC01358",0.191927167461478,0.239375535541335,0.117861389413359,0.0737125851685726,0.102629488825603,0.155718422688793,0.0419581368228049,0.0106907552717627,0.181045889274658,0.164827572598553,0.0799285541664898,0.0201638921151116,0.135541218070939
"RP4-782L23.2",0.00533470910046423,0.00345694187901481,0.0162120682024144,0.00900768208024938,0.00209275643907535,0.00455611986901982,0.000753550768900598,0.00122961573770427,0.00118245293848766,0.00775757991807609,0.0117025237950251,0,0
"RP11-575B7.3",0.000321715293289817,0.000212627071253458,0.00808116118319838,0,0.00126076043269802,0,0,0,0,0,0.0583335229360654,0,0
"RP11-776H12.1",0.0261449325701842,0.0295577501368467,2.90003960371948,0.0719856802667085,0.0121758572525445,0.145654042953957,0.00684115168693119,0.00561997752618756,0.0687480928312116,0.281183793087579,0.00661777937102305,0.0487842953596378,0.0363750118218788
"RP11-436K8.1",0.0122122439920878,0.00638044793168614,2.23891159934331,0.0680775156140602,0.0133604964004598,0.183284754010881,0.0041252190259378,0.00652486252540227,0.01881728354582,0.385137830513642,0.0226914877761696,0.101627137279173,0.0724937111705559
"NFIA-AS2",0.00105053478335685,0.000932078748402321,0.117495889005426,0.0105048058098317,0.000513951152643389,0.0191989189218935,0.00285666734126372,0.00518820176833379,0.00442127974006182,0.0606639456955343,0,0,0
"RP11-430G17.3",0.039161693230049,0.0397477103183027,0.118939496131037,0.0518929801359546,0.0355281735439295,0.073100757770612,0.0223305112103687,0.0316248950459286,0.050013796353162,0.0821811159696495,0.0500878107785407,0.0186153181730182,0
"RP11-230B22.1",0.00371661159733447,0.00371115412209856,0.655541705963812,0.0794613977006652,0.0109930211337567,0.00995507217257853,0.0161592116726418,0.0414685478147935,0.0864446354636092,0.327988742239107,0.100233025213218,0.0335116151258026,0.0340852540373983
"RP4-771M4.3",0.00371011322715172,0.0029547939469152,0.00279838923638035,0.000262956392558297,0,0.000519526237789445,0,0.00158673111968475,0,0,0,0,0
"RP11-5P4.1",0.000952930845471928,0.000983318045075321,0.0425100820375593,0.00166696743574445,0.00143446560297046,0.0163002696114714,0,0,0,0,0,0,0
"ROR1-AS1",0.0100657692835604,0.00284705773587298,0.00254665737590101,0.00439879917570866,0.000882532302888616,0,0.00219212419815423,0.010066151577146,0.00191812005820344,0.0541483691044035,0,0,0
"RP4-535B20.4",0.0103313256104593,0.00272915327888013,0.0159758343876458,0.00496063500647224,0.00262471071286727,0.00927034327622716,0.00684533223389562,0.0157529920254288,0.0162815388783457,0.00532593950904425,0.00553885161383164,0,0
"RP4-535B20.1",0.00231230551546831,0.00196799113324417,0.00166832595823781,0.00216493196315031,0.0051875493992492,0.0026189556803492,0.00127088024470037,0.0036749498343074,0,0,0.00205476290910899,0,0.0450243581777742
"RP5-1044H5.1",0.335481909407293,0.329355835472781,0.0602742848484828,0.0812814340367154,0.00667385092466608,0.0746261043636793,0.0364020800353958,0.0135173895153625,0.0287167252420921,0.0419660676479345,0.0282753661016481,0.0227836103820356,0.0554039633036133
"RP11-397C12.1",0.00900209220639732,0.00865399175972448,0.000648443304505845,0.00101871283583148,0.000672675090262907,0.00470904987688372,0.00174549679282419,0.000839350003999503,0,0,0,0,0.0109340882227842
"RP4-598P13.1",0.0334640184727741,0.0436779530412967,0.0296898690915474,0.0275944110323098,0.00223421744393789,0.0478429882765115,0.000998182110739921,0.0780807219962394,0.0121783393995994,0.00239728933700087,0.00606363611530448,0,0
"GNG12-AS1",0.0146709826157606,0.0126751624073172,0.592870749318837,0.11721803552031,0.0495902691519565,0.309285211956553,0.157184630535677,0.162407149860414,0.307455245712845,0.628018308315494,0.112869817482739,0.016025024678538,0
"RP11-424D14.1",0.00302899278644651,0.00405062244936814,0.00267414476626637,0.00718742701680106,0.00353369991931065,0.0036751904037032,0.000757496564753079,0,0.00536053675161029,0.0202606318814017,0.0268212483991808,0,0.0245099841420403
"RP11-181B18.1",0.00327228737799749,0.000257143114285971,0.346715466935018,0.00708438700710495,0.000533246933110251,0.00802079658960709,0.00405759350210796,0.000702665928586375,0.00471981486975811,0,0.00401324184077687,0,0
"RP11-42O15.3",0.00342520942699278,0.00518433694789397,0.0117538050826773,0.00657459419768202,0.0030463212349291,0.00433099300182773,0.00085291891026986,0,0.00634050300154972,0.00615878800657124,0.00496473934947897,0,0.0435627346942332
"RP5-952N6.1",0.0030149432418561,0.00155903566917691,0.00242171846196609,0.0661462665544611,0.00105586996198077,0.0256468615028661,0.00183338145374172,0.0129705871968888,0.0511378145642263,0,0,0,0
"ZRANB2-AS1",0.0265491397456321,0.0181651434135638,0.0172601484378778,0.0267154985091897,0.0293846511393632,0.0252118896902734,0.035071596199941,0.021212283349997,0.011697369457796,0.0214871057594341,0.0126456590806524,0.0195921694017335,0.0328429875295176
"RP11-82L20.1",0.00702414862705698,0.00775213719620737,0.00146124999134287,0.0172699913034444,0,0.00829705476924257,0,0,0.00396927721372489,0,0.00308571193998729,0,0
"RP4-660H19.1",0.0120228770368682,0.0108465590762029,0.0207952699304261,0.0447575670051255,0.00879827282059091,0.0181164705232576,0.00110967223611162,0.00806814067797041,0.0311861181342208,0.0434192854004398,0.0266940881290936,0.0570854454948167,0
"RP11-262K1.1",0.00225339967292815,0.00236050788686399,0.00577056705098121,0.177333908029206,0,0.0114308884937806,0,0,0.125833180856494,0.00403883746102522,0.16305938009706,0.0560148775514777,0
"RP11-439H8.4",0.00304752565563509,0.00842284047300614,0.00590339901838563,0.00944673842379307,0.00297261276224772,0.00692751344846767,0.000996672509160916,0.00239490638478076,0.0020668342334714,0.0137217030421759,0.00193912183740654,0,0
"ERICH3-AS1",0.000605392020967717,0.00204784946961465,0.000840547717069434,0.0175822190610249,0.00220161779631439,0.00370459122143251,0.00393256149327343,0,0.00658975064572213,0.057973374248991,0.00391894370319733,0,0
"RP11-17E13.2",0.00668551977717878,0.00829406061929064,0.00909482640255001,0.0131989430981814,0.00234593704537377,0.0091546112015031,0.011854051191981,0.00524966692413018,0.00540916866981158,0.0094998520900017,0.0119139402948788,0,0
"RP4-682C21.5",0.00264874398430108,0.00324649477391921,0.0106454330457224,0.0053852600116761,0.0037756575870883,0.00516690201295072,0.00133375266517126,0.00286384343253401,0.00488371894559744,0.00887276072329211,0.0024509946298144,0,0
"RP11-550H2.1",0.0100535740449844,0.0113543132620668,0.00630442571348426,0.0449198028837557,0.0215958281711894,0.00498558980129924,0.0130083397150243,0.0111737348267686,0.152528333141959,0.0131783719888685,0.0443891538002824,0.0754340887493335,0
"RP5-1102E8.3",0.0125475796361456,0.0251246610230422,0,0.00323571721404245,0.0159739939248908,0,0.0467850828962625,0.0148627385467975,0.0053602425939385,0.00888834958719242,0,0,0
"RP4-564M11.2",0.00305957685557103,0.00367922569597564,0.00455866540520769,0.0428152719497906,0.00163924101845105,0.003227247677956,0,0.000876545492141287,0.0103989902962352,0.0114322096511781,0.00559032213100666,0,0
"RP11-375A5.1",0.00298995110918894,0.0050759713473353,0,0.00209473636171129,0,0.00124541289180515,0,0,0,0,0.0036025465846047,0,0
"NEXN-AS1",0.00973574448836447,0.00555358676253238,0.0272396798558206,0.0129827712640946,0.00767237479614187,0.00457312017636028,0.00383266428728646,0.0202376348770631,0.00390585145678172,0.0591021508370859,0.0315853615440503,0,0
"RP11-386I14.4",0.00355643093531118,0.00245425029238,0.00831735987527713,0.00468044994036152,0.0517397854466363,0.00127274375776068,0.0102446089500534,0.000885733787041608,0.000374131542480373,0.0213396555114025,0.00183684644614612,0,0
"RP5-837I24.2",0.00126536766789864,0.0016464055670168,0.00180096165276358,0.015374655840968,0.000982002253877138,0,0,0.00185688504191825,0.00218867997198379,0.00209809738235076,0.0117499553610799,0,0.0435166690600835
"RP5-837I24.4",0.00170617513791043,0.00195358854387041,0.0010731008613164,0.0302084265476451,0.00288498579507331,0.00151643776127007,0.00519197541845749,0.00492561623095833,0.00601779700648388,0.00403883746102522,0.0136121831318375,0,0.0814896304445259
"LINC01362",0.0317496206814279,0.0353766842213562,0.0414060306687246,0.0402077917547629,0.05787139428096,0.0485463062008582,0.0293943655064727,0.0679878314211289,0.0162271008368458,0.0471688180137994,0.0287847958381337,0.142862704223006,0.0740975905026075
"LINC01361",0.00276366114373089,0.00189679543228358,0.00371647413248967,0.00411614630973497,0,0.00135402825224119,0,0,0.00094798914438671,0.00573389399897333,0.0128381257186354,0,0
"RP11-475O6.1",0.374222861959338,0.30597896042193,0.32287451060412,0.558866989335526,0.0165430602583005,0.0537597176615843,0.471439093306101,0.147003847785886,0.218068968675402,0.239074702013941,1.15560530033009,0.186303712709061,0.382868947672368
"RP5-836J3.1",0.00247689909428958,0.00204201178967543,0.000377891074560479,0.00205199623663328,0,0,0,0,0,0.00286853586200507,0.000773502227028937,0,0
"RP11-486G15.2",0.14786767393104,0.088443728024185,0.0423458384223722,0.0315607753523047,0.000860260194298368,0.0714075522514493,0.0106750243006189,0.0142999226437937,0.0220436960122779,0.0364858480357033,0.0201139783583558,0.0623389202511488,0.0293595220269814
"RP11-131L23.1",0.0712215330751139,0.0731719404954426,0.265362070838855,0.0988366551633409,0.079695030823553,0.22026284037806,0.187718665376009,0.172522241353181,0.0940779088572994,0.307565487216564,0.0664797094177665,0.0581607418097845,0.0586771816176125
"RP4-651E10.4",0.0451314983040049,0.0771052336900727,0.0477121395039036,0.0819685097756132,0.032588967598481,0.0323852252666177,0.0184111862243272,0.00781325636616449,0.0704025078259364,0.370490971667358,0.0699258547924716,0.0433626664242105,0
